name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
map14860-20,SCS-3.0,max_iter_reached,524.1322951316833,100000,-75465.47161216862,27074,77802,135084,2,42,1e-06,-75465.47161216862,-75431.22591348867,14092.832944283404,3.4882985981821175e-06,6.94543087535056e-310,,0.18674544322348033,0.0,1.468951591081542e-17,523922.061893,202.720735,395825.04696700687,69085.04836700008,0.0,0,0
map16715-04,SCS-3.0,max_iter_reached,539.7568168640137,100000,-66198.77533923452,27074,77802,135084,2,77,3.164765645445248e-06,-66198.77533923452,-66183.16878387085,12379.280607928864,1.4337245419147076e-06,6.94543087535056e-310,,0.18700165591419854,0.0,1.1885283991106251e-15,539508.918092,236.16522,401487.6582100007,75663.27216400078,0.0,0,0
map18,SCS-3.0,max_iter_reached,555.1805720329285,100000,-inf,27074,77802,135084,-6,54,1e-06,-inf,-inf,,,,,0.03601153098564399,0.0,5.976709788526975e-14,554965.944174,205.496262,416516.80329300143,74569.62712700073,0.0,0,0
momentum1,SCS-3.0,optimal,131.88464522361755,52650,59962.89240184197,4360,38803,88272,1,2,5.1905585238713465,59962.89240184197,59962.64610264128,0.0008358576372675041,0.6039309228356893,0.24629920069085004,0.10703092007896023,,,4.385840135512353e-09,131655.140799,219.889624,95659.52280799847,20956.002739999913,0.0,0,0
mushroom-best,SCS-3.0,optimal,1.4526479244232178,1050,2.4054258512745065e-05,8371,16771,188203,1,0,0.1,2.4054258512745065e-05,1.1808799799327201e-05,0.00035282447024167964,1.8332434639815733e-05,1.2245458713417865e-05,84684.16345678204,,,3.78248068310565e-15,1257.856604,186.764509,931.8651319999991,155.07393800000014,0.0,0,0
mzzv11,SCS-3.0,optimal,104.39789533615112,7825,-23743.890640168032,9247,17944,141290,1,3,0.40928536898219187,-23743.890640168032,-23741.987984568674,0.10079030272038629,0.046551047527583024,1.9026555993557674,,4.2094897245017264e-05,0.0,4.3076689701805955e-13,101632.078261,2747.918399,89540.45871499987,1929.500956000002,0.0,0,0
mzzv42z,SCS-3.0,optimal,15.319164991378784,650,-22251.061101541676,10647,20190,158848,1,1,0.32063267578272486,-22251.061101541676,-22249.86217453665,0.0990813149246053,0.03517404808415083,1.1989270050255583,,4.489268545528248e-05,0.0,3.897348227112564e-09,11958.519498,3338.761437,8474.884071000002,154.23864500000002,0.0,0,0
n2seq36q,SCS-3.0,optimal,330.71458101272583,37500,52003.289725794224,22480,24951,161404,1,2,774.9952264233958,52003.289725794224,52004.582975055324,0.00010581509332887867,4.722171753530642,1.2932492611030473,0.9691444871200251,,,0.0,328184.893245,2518.444919,302248.90596199955,10526.667167999982,0.0,0,0
n3div36,SCS-3.0,optimal,20.831578016281128,11400,114334.15201803544,20602,25055,188780,1,1,3.8900277467568594,114334.15201803544,114340.90685841709,0.0013309435872329077,10.87371433825307,6.75484038164623,0.969032020760193,,,3.166496753692627e-08,20739.582162,85.397743,15366.991699999993,2220.5016030000056,0.0,0,0
neos-1122047,SCS-3.0,max_iter_reached,589.5959229469299,100000,2.610761269624914,5093,62865,168645,2,285,0.00011732334199304559,2.610761269624914,2.3441167623813617,4.228778214188459,0.0005206050899375949,6.94543087535056e-310,4.265777010506809,,,1.3263804117535916e-13,589258.638174,327.409266,452740.43046899704,45212.89435199987,0.0,0,0
neos-1171448,SCS-3.0,optimal,0.350783109664917,400,-309.01882068906156,3024,6339,66465,1,1,0.41624527515963206,-309.01882068906156,-309.0114271687102,0.0002510725778617872,5.382784740353457e-05,0.007393520351385988,,0.0032362620264651076,0.0,1.4917134194547543e-10,297.717512,50.822293,253.93131600000015,13.818956000000002,0.0,0,0
neos-1354092,SCS-3.0,optimal,2.223738193511963,125,13.291046497827503,13692,16824,195921,1,1,0.014765141907844238,13.291046497827503,13.291053369321094,0.0008820753211067157,6.0103291939147624e-05,6.8714935905559365e-06,0.07524287225414816,,,7.629452625224076e-13,676.943945,1537.449025,482.53257399999984,14.811371000000007,0.0,0,0
neos-1367061,SCS-3.0,optimal,355.9214062690735,37225,31320457.208003238,35658,137216,289324,1,1,0.028539298941778164,31320457.208003238,31320457.145021364,0.28885157211468543,0.5431546021827212,0.06298187371807469,0.000211788279672057,,,1.5387856266979583e-10,354882.140315,1017.098532,251316.26488900065,48889.79698100028,0.0,0,0
neos-1593097,SCS-3.0,optimal,0.3187751770019531,200,4424.016163487426,18200,18738,83720,1,1,13.317705227960742,4424.016163487426,4423.992158802718,0.00010256964938767844,0.0013068787611302084,0.024004684707077527,0.16455695828318606,,,0.0,219.968969,94.780479,149.92951400000004,24.604326000000004,0.0,0,0
neos-2629914-sudost,SCS-3.0,optimal,4.542968273162842,1800,39622.00472339295,496,52368,200448,1,1,0.01661663756151984,39622.00472339295,39622.004794041226,0.0007967212635882178,0.0010495986665068396,7.064827449834195e-05,0.00047953141048197025,,,7.942379909309238e-08,4274.731873,260.886687,2920.026435000002,662.8589300000003,0.0,0,0
neos-2669500-cust,SCS-3.0,optimal,4.5294599533081055,275,2220.5321863891377,80641,154602,602134,1,2,3.0446404586972207e-05,2220.5321863891377,2220.525204157549,1.135871788799273,0.0029593988495353303,0.006982231588532127,0.0195899946506907,,,0.0,3569.534599,923.610035,2335.134304000001,496.64891600000004,0.0,0,0
neos-2746589-doon,SCS-3.0,optimal,61.68264698982239,9500,1983.5686408043898,41884,64215,217132,1,4,0.10064475854115554,1983.5686408043898,1983.470605625013,0.17570638398132987,0.0030938580211044542,0.09803517937690678,0.021931253546350823,,,1.3969838619232178e-09,61455.461736,213.38427,43342.25147499998,7810.651080999997,0.0,0,0
neos-2978205-isar,SCS-3.0,optimal,7.786733150482178,700,-12.414468235340546,104000,104652,312000,1,0,0.1,-12.414468235340546,-12.415112100118955,0.0001538113619101043,8.83690554051004e-05,0.0006438647784081666,,0.402755873730473,0.0,0.0,6973.877342,784.112823,4495.689994999996,1023.2424399999995,0.0,0,0
neos-2987310-joes,SCS-3.0,optimal,6.8486268520355225,1350,-624713061.6713642,6133,22383,226674,1,0,0.1,-624713061.6713642,-624704029.436574,4357.8857169495905,1018.9364241579808,9032.234790158303,,6.975819755217628e-06,0.0,0.0019675390356042044,6545.694077,293.870855,5944.99566700001,309.7424410000003,0.0,0,0
neos-3148108-pahi,SCS-3.0,optimal,1.0236480236053467,75,1.257446663756503e-08,6136,57242,151878,1,0,0.1,1.257446663756503e-08,-0.0,2.765508430102476e-06,2.2983654491489103e-06,1.257446663756503e-08,,,,0.0,498.489853,514.879614,413.3210699999999,36.680932000000006,0.0,0,0
neos-3209462-rhin,SCS-3.0,optimal,2.77522611618042,125,1.3455786326210624e-05,53908,219057,488707,1,0,0.1,1.3455786326210624e-05,-6.576021405106025e-06,0.0001265155883024142,2.0171257118923307e-05,2.003180773131665e-05,,,,5.851271651242002e-28,1883.913936,849.387718,1144.3998990000007,368.20974699999994,0.0,0,0
neos-3237086-abava,SCS-3.0,optimal,1.6558079719543457,25,0.0,45600,114096,269520,1,0,0.1,0.0,-0.0,2.2017419469078714e-07,0.0,0.0,,,,0.0,409.000626,1226.679553,306.86092299999996,29.94728,0.0,0,0
neos-3352863-ancoa,SCS-3.0,optimal,8.95293402671814,1100,27300.5827918312,20045,20213,869238,1,1,1.9042652609337951,27300.5827918312,27300.33615926852,0.0002710989463223903,0.49835447544884776,0.24663256267587993,0.1904744932503404,,,5.122274160385132e-08,8412.663274,510.30233,7549.211090999998,211.6549319999998,0.0,0,0
neos-3354841-apure,SCS-3.0,optimal,50.421566009521484,3750,48448.91148230407,22778,22947,1337333,1,2,2.5779296816085693,48448.91148230407,48447.46411363678,0.0003658084359302743,1.7134374943422168,1.4473686672944557,0.44997226551860875,,,2.421438694000244e-08,49436.262749,932.824051,45658.32776100005,896.4300899999988,0.0,0,0
neos-3372571-onahau,SCS-3.0,optimal,11.921533823013306,3275,0.35493508807493873,13085,42571,116585,1,3,0.0002641226517253279,0.35493508807493873,0.354904509226958,0.0005436661509874393,8.064947270577939e-07,3.057884798073856e-05,0.026754518944710856,,,8.816836150060681e-13,11732.41804,182.582758,9003.167359000006,1345.6783850000002,0.0,0,0
neos-3402294-bobin,SCS-3.0,optimal,5.121255874633789,1550,-0.9999583730460325,780,33712,381768,1,0,0.1,-0.9999583730460325,-0.9999116479462123,0.0010556214104636937,3.220813044891185e-05,4.672509982020447e-05,,1.000041651857395,0.0,1.6342482922482304e-13,4663.38844,446.751283,3884.7625429999966,355.4657509999999,0.0,0,0
neos-3437289-erdre,SCS-3.0,optimal,3.922400951385498,50,-3.40183294777075e-06,12146,19464,161306,1,0,0.1,-3.40183294777075e-06,-0.0,1.99125711835431e-05,7.220454194911585e-06,3.40183294777075e-06,,293959.17299705296,0.0,2.9286896946440857e-26,982.258028,2916.350685,942.3333610000004,8.069677000000002,0.0,0,0
neos-3555904-turama,SCS-3.0,optimal,2.780593156814575,175,-40.14999437011306,22233,90071,405358,1,1,1.3346222742512999,-40.14999437011306,-40.149636383305726,0.00025022820275940233,0.0003583410658905589,0.00035798680733565576,,0.04981320900432824,0.0,1.6516423784196377e-09,2297.840662,461.078277,1703.5185359999998,244.38596199999995,0.0,0,0
neos-3572885-glina,SCS-3.0,optimal,0.2898588180541992,50,0.0,32234,42560,118809,1,0,0.1,0.0,-5.592971839929245e-08,0.00010806456718546167,4.8237597241232414e-05,5.592971839929245e-08,,,,4.846625318790294e-19,181.98391,100.300662,121.71998100000002,26.680851000000004,0.0,0,0
neos-3695882-vesdre,SCS-3.0,max_iter_reached,1001.2918288707733,92275,-229364342.24296528,6135,75154,239435,2,5,1e-06,-229364342.24296528,-229328305.6239057,5704.678053283497,0.021044499443366383,6.94543087535056e-310,,2.4871686668891808e-05,0.0,8.560305459104258e-11,1000137.574782,1109.891108,905579.947854998,39960.21326300003,0.0,0,0
neos-3755335-nizao,SCS-3.0,optimal,21.390061855316162,175,50.03014382172038,40911,151892,588845,1,0,0.1,50.03014382172038,50.03013015944312,1.8391883812664764e-05,0.00018187979487261738,1.366227725660606e-05,0.11902913443025619,,,9.152008826362622e-34,6186.38002,15146.772281,5658.981220000003,225.86809899999997,0.0,0,0
neos-3759587-noosa,SCS-3.0,optimal,11.701911926269531,175,48.337808248365896,27007,99073,345164,1,0,0.1,48.337808248365896,48.33994550463787,3.72370326160382e-05,7.93772498661912e-05,0.0021372562719774815,0.12240546071789253,,,1.1663701116049197e-09,3702.006652,7969.849586,3385.827905999999,143.10393399999992,0.0,0,0
neos-4165869-wannon,SCS-3.0,max_iter_reached,235.70238971710205,100000,-21.726673395079622,10468,50231,142834,2,50,1e-06,-21.726673395079622,-22.071396442957486,418398.9499537889,14.926250725805595,6.94543087535056e-310,,19257.38663925157,0.0,4.912377064370324e-14,235605.943085,88.468729,167799.50357800061,30687.516403000045,0.0,0,0
neos-4260495-otere,SCS-3.0,optimal,128.03986620903015,11700,223.70465430401174,70674,204772,431704,1,3,0.000885493650225189,223.70465430401174,223.68826522952082,3.513929766062733,0.05250466407042951,0.016389074490933343,16.093826367467535,,,8.87646820046939e-07,127197.524904,809.831339,81095.75214800006,21238.445321999996,0.0,0,0
neos-4292145-piako,SCS-3.0,optimal,47.5167121887207,8725,5554.791691189638,26334,84028,179104,1,2,0.002417937904894537,5554.791691189638,5554.814441480822,0.4646000452864376,0.18322707528057183,0.022750291183959156,0.9001201792808976,,,1.7643242971350584e-09,47322.546839,183.153852,34926.61173100012,6016.755609000016,0.0,0,0
neos-4295773-pissa,SCS-3.0,optimal,11.939886093139648,600,3.290563248256196e-05,70878,266746,594710,1,3,0.000426425299240572,3.290563248256196e-05,0.00011168905635965744,0.0014711030872565508,1.1097998426756446e-05,7.878342387709546e-05,8058.085808841459,,,1.3895525154778918e-08,10986.995578,912.840853,7068.908792000008,1778.7943960000007,0.0,0,0
neos-4300652-rahue,SCS-3.0,optimal,0.828071117401123,125,2.178234805349191e-05,27213,98396,204614,1,1,0.013360474094064071,2.178234805349191e-05,9.042271178433673e-05,0.0008098693744792685,1.1870861665462567e-05,6.864036373084483e-05,829.4580452634644,,,1.4352963262354024e-12,628.230457,189.50273,402.6535800000002,95.883931,0.0,0,0
neos-4306827-ravan,SCS-3.0,max_iter_reached,972.6225509643555,100000,-40286.80651920525,67360,187610,403276,2,42,0.00036746304952968445,-40286.80651920525,-40286.70420756794,13.527470139638393,0.034795651572040856,6.94543087535056e-310,,0.0003357791621728485,0.0,5.297481098409662e-05,971894.362429,716.377461,626710.3310559953,157828.909173999,0.0,0,0
neos-4322846-ryton,SCS-3.0,optimal,3.142449140548706,150,0.42002204471208265,108698,213637,555481,1,0,0.1,0.42002204471208265,0.4200056608398061,0.00039391477810155295,6.049027114879149e-05,1.638387227655629e-05,2.380910479484333,,,4.292566302410705e-12,2224.708228,881.96117,1464.2867539999995,325.04523100000023,0.0,0,0
neos-4355351-swalm,SCS-3.0,optimal,70.06605219841003,2100,9.262216927624385,10530,21334,339986,1,0,0.1,9.262216927624385,9.261845216425689,0.0003051039414565375,0.0005069851724418544,0.0003717111986972296,0.4580795951779796,,,6.2796434718848104e-12,61186.689288,8842.366591,60474.525044999944,279.8210439999998,0.0,0,0
neos-4359986-taipa,SCS-3.0,optimal,3.519913911819458,1025,0.2965860072608126,25129,73985,150887,1,0,0.1,0.2965860072608126,0.2965651353797473,5.623871582923716e-06,0.00019907465706418834,2.08718810652244e-05,3.3712692628643124,,,0.0,3225.126457,286.297888,2098.2753860000016,535.7654890000007,0.0,0,0
neos-4360552-sangro,SCS-3.0,optimal,4.976292848587036,525,-29.508465799120852,10260,38356,202184,1,0,0.1,-29.508465799120852,-29.508274569044612,0.000264628455830115,1.627897496411031e-05,0.00019123007624001148,,2.439977763670866,0.0,1.1013412404281553e-12,3852.956761,1112.252488,3577.8047689999967,125.60914800000006,0.0,0,0
neos-4391920-timok,SCS-3.0,optimal,246.7155909538269,16900,-0.00031198494213897926,93845,273492,657839,1,8,0.002231568553478394,-0.00031198494213897926,-0.00029300762998631493,0.005121544245838651,5.342213019742905e-05,1.8977312152664334e-05,,3205.2839543226887,0.0,6.012204623040418e-14,243795.219479,2879.405573,156776.19056499988,39403.42255299964,0.0,0,0
neos-4408804-prosna,SCS-3.0,optimal,28.833786249160767,4600,912.628810991674,66612,117120,299754,1,0,0.1,912.628810991674,912.7102616773841,0.01774706943232156,0.01783562734039289,0.08145068571018393,0.248709817853442,,,1.0579394156055706e-09,28481.455663,337.436741,19501.20879499998,4191.41814500001,0.0,0,0
neos-4409277-trave,SCS-3.0,optimal,4.720541954040527,50,-1.461239354059195e-10,14363,21404,176317,1,0,0.1,-1.461239354059195e-10,-5.569654537087092e-09,0.00023404165471178155,2.860208670793669e-06,5.423530601681172e-09,,6843506285.441021,0.0,5.403011371640787e-12,570.049141,4136.292461,540.2299399999999,6.729223000000001,0.0,0,0
neos-4413714-turia,SCS-3.0,max_iter_reached,1002.5187220573425,60550,inf,190402,192705,952158,-7,2,1e-06,inf,inf,,,,1.9141270246465354e-06,,,6.577877873875605e-17,1000142.029329,2292.686364,718540.2795049993,122747.36092999905,0.0,0,0
neos-4532248-waihi,SCS-3.0,max_iter_reached,1001.1243736743927,70375,-0.9754896098539371,86265,252404,604417,2,109,1e-06,-0.9754896098539371,-0.9755336991522271,4.565889820742124,5.710434706149141e-07,6.94543087535056e-310,,4.680613483341753,0.0,0.0,1000252.113487,852.665108,636444.4360049986,168905.3931799995,0.0,0,0
neos-4533806-waima,SCS-3.0,optimal,17.568032026290894,1425,3063.3455934596877,46080,53293,916111,1,3,48.88397683747137,3063.3455934596877,3063.583333472632,0.001843545783336932,0.6176540708085883,0.23774001294432706,3.2638292020528823,,,1.0477378964424133e-08,16090.314198,1446.327085,13616.277975999994,635.4622200000006,0.0,0,0
neos-4555749-wards,SCS-3.0,optimal,34.52427411079407,1975,3025.722776935201,42123,50100,953221,1,2,34.1408761249134,3025.722776935201,3026.0245748807674,0.0004372851734127345,0.19749332008586643,0.30179794556638,3.304303878492569,,,1.6443664208054543e-09,31217.530817,3268.333065,26725.049458999998,740.5180360000007,0.0,0,0
neos-4722843-widden,SCS-3.0,max_iter_reached,788.0149359703064,100000,-2665.5779408142225,60197,170615,360162,2,2,0.0045489236526085565,-2665.5779408142225,-2663.1030074523137,3.2465190835112705,0.04051441353617016,6.94543087535056e-310,,0.001217941908132536,0.0,1.8257695955981035e-05,787428.73207,563.153551,504332.1729269967,135751.43502000047,0.0,0,0
neos-4724674-aorere,SCS-3.0,max_iter_reached,1000.7549748420715,97925,3494.8204967379893,71917,207161,424336,2,8,0.01757066936057996,3494.8204967379893,3496.889203500104,1.0758389568107425,0.03035465274012588,6.94543087535056e-310,0.38148191796796826,,,5.0822069169953465e-05,1000029.263991,713.942265,620412.8118989986,184345.0392990003,0.0,0,0
neos-4754521-awarau,SCS-3.0,optimal,10.43501591682434,800,1.8296483825951657e-07,13513,62020,162326,1,2,1.2196464834727847,1.8296483825951657e-07,-0.0,1.486676764096791e-07,1.705905365603048e-06,1.8296483825951657e-07,,,,0.0,9638.495577,783.981778,7375.613663000003,361.36363300000005,0.0,0,0
neos-4760493-puerua,SCS-3.0,optimal,323.9739179611206,41050,1908.219876054481,53593,160316,320167,1,2,0.10787313587380748,1908.219876054481,1908.2088470237184,0.018910491129890347,0.1846985732431094,0.011029030762582926,0.9894304208855109,,,0.0,323661.102177,302.909025,205772.67393700095,59197.012795000206,0.0,0,0
neos-4763324-toguru,SCS-3.0,optimal,216.21554398536682,27750,1120.9224379538962,53593,160316,320167,1,2,0.12505685371886105,1120.9224379538962,1120.8981283248236,0.07377367315269921,0.16660530100863347,0.02430962907255738,1.5321416763497968,,,0.0,215825.297276,371.072684,136416.5824090003,40576.71531199998,0.0,0,0
neos-4797081-pakoka,SCS-3.0,optimal,609.8446860313416,43475,0.0,11703,17751,425605,1,7,1e-06,0.0,1.87055106204188e-05,0.0034494427279734567,1.7404147324164212e-09,1.87055106204188e-05,9.304288814851156e-05,,,1.1209592619124559e-31,604575.851273,5247.758629,570097.8722469991,4166.276487000017,0.0,0,0
neos-4805882-barwon,SCS-3.0,optimal,14.48130202293396,6850,1603.1183679719225,14153,52595,108041,1,0,0.1,1603.1183679719225,1603.2715060742096,0.6641868647315052,4.383908048654163,0.15313810228693503,149.69402443330628,,,3.40223778039217e-08,14392.869711,82.416614,9243.886404000004,2636.4009929999943,0.0,0,0
neos-4954274-beardy,SCS-3.0,optimal,9.100714921951294,1025,18660.12139586693,12802,30118,152683,1,2,3.7459624190182237,18660.12139586693,18659.805124294555,0.0016276763358129955,0.06210602884493277,0.3162715723742607,0.037681261184013166,,,2.5382632884429768e-08,8680.745723,407.363517,7578.7096799999845,270.4557209999995,0.0,0,0
neos-4966258-blicks,SCS-3.0,optimal,145.88220191001892,6825,354.31176852912637,122376,285020,630752,1,0,0.1,354.31176852912637,354.3212643331376,0.00647940375168579,0.00021499523226450225,0.009495804011247945,0.014111885274004936,,,2.7587816475715954e-09,145196.385948,644.086755,102977.52378600002,19118.87626399998,0.0,0,0
neos-498623,SCS-3.0,optimal,2.13639497756958,1000,-84.00254067588963,9142,11051,152233,1,1,0.36472825689403654,-84.00254067588963,-84.00468904235257,0.00039380489404183415,0.0008848363330051823,0.0021483664629410376,,0.023808804105637845,0.0,1.3070552518162213e-29,1952.165237,179.758388,1677.327110999998,98.972302,0.0,0,0
neos-5013590-toitoi,SCS-3.0,optimal,151.39226603507996,41225,1064.4331154538288,27061,80854,161377,1,0,0.1,1064.4331154538288,1064.4329866027344,0.00591590288917532,0.04901287097568407,0.00012885109428716694,0.471127809226554,,,0.0,151234.435394,149.10058,93557.72922399984,32269.742968999788,0.0,0,0
neos-5041822-cockle,SCS-3.0,optimal,110.82595610618591,17500,-289714.2755452452,37087,125589,262499,1,2,0.007520391736509418,-289714.2755452452,-289702.5294223466,1.133326525142625,1.0681704361413367,11.746122898551992,,0.013551287523114913,0.0,3.911141991386202e-07,110047.187608,762.295465,68431.25447500001,23943.709949000066,0.0,0,0
neos-5044663-wairoa,SCS-3.0,max_iter_reached,1019.3153431415558,28250,4637640.376285194,47323,60431,435575,2,2,1.0491186888492445,4637640.376285194,4637631.526495657,14.662759301648576,115.25919919278,6.94543087535056e-310,0.00023959706334625248,,,3.5426955591333353e-08,1000019.554988,19246.70299,924200.5571479988,20038.016157000104,0.0,0,0
neos-5076235-embley,SCS-3.0,optimal,645.1589670181274,16700,1930.0015357286968,23618,30282,504798,1,2,0.009982200629926438,1930.0015357286968,1930.0015241768112,0.006374078336434114,0.00029674021306602254,1.155188548550263e-05,0.0010363339673955883,,,0.0,626639.158945,18465.469681,584265.1176070002,3680.3918330000097,0.0,0,0
neos-5079731-flyers,SCS-3.0,optimal,473.9301869869232,12500,2003.9939507093213,23618,30282,504798,1,2,0.008188066372477574,2003.9939507093213,2003.9939854706513,0.008488571043598243,0.00028098095313792217,3.4761330048231334e-05,0.000998061387195713,,,0.0,458275.325773,15682.533497,421007.9828050025,2755.7870659999967,0.0,0,0
neos-5083528-gimone,SCS-3.0,optimal,0.8478240966796875,50,0.0,60229,60825,444318,1,0,0.1,0.0,-8.627095153029812e-09,9.546235397029788e-09,2.456607856697764e-10,8.627095153029812e-09,,,,4.976724825552534e-33,231.565557,600.909902,155.68526800000006,27.713225,0.0,0,0
neos-5093327-huahum,SCS-3.0,optimal,203.64438390731812,10075,3933.991089339572,19255,25741,343486,1,0,0.1,3933.991089339572,3934.0047484606275,0.008615151886496456,0.0016012281368975407,0.01365912105544449,0.004575581745776976,,,0.0,196431.219475,7191.42657,191998.75617700026,1846.4252749999962,0.0,0,0
neos-5100895-inster,SCS-3.0,optimal,234.95502281188965,19175,2083.997627171847,14000,19068,321048,1,2,0.009979324093816749,2083.997627171847,2083.9976402699886,0.008568748451581813,0.0002186942623173215,1.3098141752858147e-05,0.0009597321021501896,,,0.0,232061.854301,2876.594688,220175.38886199886,2653.410203000018,0.0,0,0
neos-5102383-irwell,SCS-3.0,max_iter_reached,1031.1591000556946,21200,1739.984928450557,24500,31458,561834,2,1,0.03161916734021939,1739.984928450557,1739.9848704476642,0.002624455196215233,0.0005107706018272419,6.94543087535056e-310,0.0011495157441607797,,,0.0,1000356.87388,30681.736213,959948.994649002,5409.294713000057,0.0,0,0
neos-5149806-wieprz,SCS-3.0,optimal,90.34867811203003,300,0.02767532362952275,28253,77133,497741,1,1,0.02596302555832902,0.02767532362952275,0.02769839109673901,4.866153908226969e-05,0.00015685755505700057,2.3067467216256875e-05,36.10884307546685,,,4.547473508864641e-13,52993.387774,37291.839704,16567.141987,166.26392799999982,0.0,0,0
neos-5188808-nattai,SCS-3.0,optimal,2.372730255126953,750,-0.0032077740284769175,11223,36114,140866,1,1,0.017056985372379273,-0.0032077740284769175,-0.0032977053940269336,0.003749011819326819,5.262666292138525e-06,8.99313655500159e-05,,3429.1692314696365,0.0,4.263256414560601e-12,2237.142018,130.043505,1822.8527219999994,180.139415,0.0,0,0
neos-5189128-totara,SCS-3.0,optimal,64.84101486206055,3325,330128.091071359,36019,249517,1044277,1,8,2.1045016632593923,330128.091071359,330125.0803201206,0.0034366868976862183,15.181671786046175,3.010751238400405,91.98682933240174,,,2.3031607270240784e-06,61276.035048,3515.793346,43025.83546900006,7134.118468000009,0.0,0,0
neos-5193246-nerang,SCS-3.0,optimal,3.629762887954712,900,-1.3280837559012493e-06,11159,42714,151057,1,0,0.1,-1.3280837559012493e-06,4.093096984253545e-05,8.454599414397828e-05,2.5070034810086814e-06,4.225905359843671e-05,24431.378094603224,8282610.214621589,0.0,2.0321522242738865e-12,3448.576442,173.278452,2969.0081470000014,226.6828849999998,0.0,0,0
neos-5195221-niemur,SCS-3.0,optimal,4.549216985702515,1050,4.754465967597136e-07,11162,42720,151770,1,0,0.1,4.754465967597136e-07,7.361416968065203e-06,3.662854169058137e-05,4.132380321057997e-07,6.885970371305488e-06,108674.72980677187,,,4.263256414560601e-13,4363.836222,176.13902,3761.994301000004,277.0403870000002,0.0,0,0
neos-5196530-nuhaka,SCS-3.0,optimal,3.298460006713867,750,-3.081450099190735e-06,11216,42604,146701,1,2,0.0012694918620790488,-3.081450099190735e-06,9.232477424349686e-05,0.0014717251153933916,4.979610251584089e-06,9.54062243426876e-05,131.29150156490635,3569748.004694097,0.0,4.035882739117369e-12,3123.546433,166.667339,2575.9165079999975,190.4101289999998,0.0,0,0
neos-5221106-oparau,SCS-3.0,optimal,50.47430920600891,18700,0.000404524827265843,25402,39193,203890,1,3,0.0006303509815639627,0.000404524827265843,0.0004663901749539833,0.05467597049659438,1.1411074688680725e-07,6.186534768814033e-05,2144.1275004820127,,,1.3873515373628506e-14,50310.227088,152.705189,38777.80255099987,5106.854649999985,0.0,0,0
neos-525149,SCS-3.0,optimal,0.46887993812561035,700,59.99841082110743,3640,6160,36040,1,2,16.594751706906422,59.99841082110743,59.99862521380064,0.00018516170999273443,0.01387910150094036,0.00021439269321569374,16.667087658108027,,,0.0,437.073599,30.272678,347.99830499999973,31.592178,0.0,0,0
neos-5266653-tugela,SCS-3.0,optimal,4.001039028167725,1075,20966.47969851294,22074,43828,189126,1,3,275.99518848582335,20966.47969851294,20967.258118537542,0.0006377244171086951,0.9497869854989833,0.7784200245995848,1.1477158256592266,,,9.60335455602035e-09,3535.975029,452.497617,2602.0741899999994,370.9705160000001,0.0,0,0
neos-578379,SCS-3.0,optimal,0.7858853340148926,50,0.0,9820,22091,84225,1,0,0.1,0.0,-9.626401922246846e-07,0.00011601853214033685,1.1428245751202912e-05,9.626401922246846e-07,,,,0.0,314.454958,464.401142,292.56717899999995,5.6023119999999995,0.0,0,0
neos-631710,SCS-3.0,optimal,113.30331873893738,4925,188.24999998198598,167056,336632,1001222,1,0,0.1,188.24999998198598,188.25000000312886,0.00016303154348048477,0.00017210906478211233,2.114288519777929e-08,0.005312882370456918,,,0.0,111406.257159,1824.355985,76735.18603700014,14297.452107000012,0.0,0,0
neos-662469,SCS-3.0,max_iter_reached,167.3492569923401,100000,184367.63505512918,18235,19320,211384,2,5,13.593527998303935,184367.63505512918,184358.53362084925,0.012631006547597492,16.122523769778812,6.94543087535056e-310,0.0542874871622462,,,1.761889020096552e-10,167197.711532,140.704947,131010.6201700007,15875.738346999906,0.0,0,0
neos-738098,SCS-3.0,optimal,3.505715847015381,950,-291.017311083054,8799,34354,104854,1,0,0.1,-291.017311083054,-291.0004065863622,0.002808049948179585,4.560796270702807e-05,0.016904496691771333,,0.2886425316866364,0.0,3.0092905944911763e-09,3259.019995,240.511239,2836.059359,202.34215499999985,0.0,0,0
neos-780889,SCS-3.0,optimal,192.97611379623413,19400,2945093.3299873252,112407,138536,390856,1,2,95.41672155770335,2945093.3299873252,2945099.911525356,0.00029299641555280816,6.163370147497703,6.5815380309723945,0.02349665616696822,,,9.269381706644708e-08,192461.590814,489.805493,131346.12992299968,28366.64295399999,0.0,0,0
neos-787933,SCS-3.0,optimal,0.9995241165161133,250,2.9996546300511824,61944,62077,123888,1,1,0.03094528416495328,2.9996546300511824,2.999735009386511,0.0001154477438487867,5.09513136686796e-06,8.037933532840913e-05,0.0025064194014595485,,,3.0473756851279177e-10,852.863035,138.2409,568.8930130000001,104.14141900000003,0.0,0,0
neos-824661,SCS-3.0,optimal,251.55883693695068,58375,32.76503304460195,29920,48724,152150,1,7,0.004398947608752537,32.76503304460195,32.76572726011456,0.018351134354931152,0.00012839448536274307,0.0006942155126097255,0.03052361348630313,,,3.019522409886122e-10,251243.237861,298.638909,207187.69928799872,18494.350673000296,0.0,0,0
