name,solver,status,run_time,iter,obj_val,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates,rho_estimate
uccase10,OSQP,solver_error,985.9318940639496,100000,-925426.2102512983,73812,214057,720956,0,0.528487322,985.340321854,0.0,3,0.0004956594601257379
uccase12,OSQP,optimal,42.92684483528137,8700,-1575127.0101031961,40164,128683,383510,0,0.222946434,42.688639885,0.0,2,0.0015598457641722873
uccase7,OSQP,optimal,29.035417079925537,8150,-494925.95073067147,21217,53025,309295,0,0.221923677,28.804039033,0.0,1,0.00747031726737673
uccase8,OSQP,optimal,72.59162402153015,26475,-512068.08390207734,26457,64245,212891,0,0.119983946,72.462980135,0.0,2,0.001898159184398179
uccase9,OSQP,optimal,38.78586792945862,12050,-3806203.235257533,21186,53065,278366,0,0.191282903,38.586242104,0.0,2,0.0030737869882394276
unitcal_7,OSQP,optimal,68.91244578361511,32825,19388150.515755687,21989,63610,133648,0,0.056309599,68.850532268,0.0,1,0.004354515480114688
v150d30-2hopcds,OSQP,optimal,3.3732621669769287,12900,25.618477362870827,148,6376,81547,0,0.158843587,3.213790131,0.0,1,0.013715174202045065
van,OSQP,optimal,329.2757520675659,20375,1.7235197746549278,7360,29184,474240,0,3.364521225,325.902137666,0.0,1,0.9048778986939218
var-smallemery-m6j6,OSQP,solver_error,205.59966611862183,100000,-177.72003978492558,3338,11957,521813,0,0.140919521,205.449375075,0.0,4,0.001425463381965862
vpphard,OSQP,optimal,9.743957042694092,900,7.983821402225859e-05,43444,82734,382639,0,1.235294983,8.491463446,0.0,0,0.07657922872262513
vpphard2,OSQP,optimal,1.2131381034851074,100,-3.185313356510242e-05,139234,275698,702097,0,0.235720225,0.944350733,0.0,0,0.02591918898779196
