name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
QSHARE2B,SCS_ALT,optimal,0.1950089931488037,22075,11696.195493735657,11703.692,79,175,873,0.361466,181.87727,4.321114930311398,2
QSHELL,SCS_ALT,optimal,3.307645082473755,15450,1378403315649.2917,1572636800000.0,1775,2311,74506,12.975792,3291.168916,3.6982720166199905,2
QSHIP04L,SCS_ALT,optimal,0.4095799922943115,3750,2419886.49254973,2420015.5,2118,2520,8548,25.798375,382.372537,0.1,0
QSHIP04S,SCS_ALT,optimal,0.4171018600463867,5725,2424966.0341040725,2424993.7,1458,1860,5908,2.952694,413.396573,0.1,0
QSHIP08L,SCS_ALT,optimal,4.133078098297119,7000,2375899.6640799297,2376040.6,4283,5061,86075,51.386471,4076.850827,0.1,0
QSHIP08S,SCS_ALT,optimal,0.9589660167694092,4875,2385686.3818784696,2385728.9,2387,3165,32317,8.123949,948.750508,0.1,0
QSHIP12L,SCS_ALT,optimal,6.467593193054199,6225,3018822.441410308,3018876.6,5427,6578,144030,45.487892,6413.896487,2.0034708139946034,2
QSHIP12S,SCS_ALT,optimal,1.5530929565429688,6300,3056945.0862529106,3056962.3,2763,3914,44705,23.755051,1526.736603,6.051121337743021,3
QSIERRA,SCS_ALT,optimal,0.1843242645263672,1350,23751959.97460955,23750458.0,2036,3263,9582,5.761221,177.537809,5.3580493831412666,3
QSTAIR,SCS_ALT,optimal,0.4830801486968994,9400,7985241.6561712185,7985452.8,467,823,6293,12.991021,469.375727,7.0208312840833855,2
QSTANDAT,SCS_ALT,optimal,0.1232609748840332,1750,6410.704823086343,6411.8384,1075,1434,5576,19.908766,102.632658,0.1,0
S268,SCS_ALT,optimal,0.0007309913635253906,25,0.21028344097794616,5.7310705e-07,5,10,55,0.117255,0.083436,0.1,0
STADAT1,SCS_ALT,max_iter_reached,19.286317110061646,100000,-28702566.871926166,-28526864.0,2001,6000,13998,30.98271,19253.854419,3.6887345150935618,2
STADAT2,SCS_ALT,max_iter_reached,19.34485387802124,100000,-31.432864437913874,-32.626665,2001,6000,13998,5.193515,19338.526326,0.031616820655371934,1
STADAT3,SCS_ALT,max_iter_reached,40.44061803817749,100000,-34.35061137643872,-35.779453,4001,12000,27998,10.151021,40428.804403,0.007835740839774518,2
STCQP1,SCS_ALT,optimal,0.22865891456604004,475,155129.14485172226,155143.56,4097,6149,66544,29.238391,195.694937,11.263065082118299,2
STCQP2,SCS_ALT,optimal,0.41895008087158203,525,22324.486077224803,22327.313,4097,6149,66544,37.786893,376.925752,1.1577541846795183,1
TAME,SCS_ALT,optimal,0.0011408329010009766,25,7.113834741526567e-33,0.0,2,3,8,0.164731,0.121207,0.1,0
UBH1,SCS_ALT,optimal,3.8104231357574463,2700,17.361948726450482,1.1160008,18009,30009,72012,45.459725,3759.763129,0.002814164809844317,3
VALUES,SCS_ALT,optimal,0.004055023193359375,100,-1.3964856354706625,-1.3966211,202,203,7846,1.15866,1.807424,0.1,0
YAO,SCS_ALT,optimal,3.26717209815979,21525,6.900419203522006,197.70426,2002,4002,10004,233.031048,3032.973494,2.7068414654395156,2
ZECEVIC2,SCS_ALT,optimal,0.0004649162292480469,25,-4.124679407505241,-4.125,2,4,7,0.096757,0.075152,0.1,0
