name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates
QSHARE1B,OSQP_high,max_iter_reached,1.0504770278930664,100000,839854.565930024,720078.32,225,342,1436,0,0.000236346,1.049633738,0.0,71
QSHARE2B,OSQP_high,optimal,0.11514496803283691,15800,11703.402997038651,11703.692,79,175,873,0,0.000151644,0.114442208,0.0,9
QSHELL,OSQP_high,optimal,0.48708009719848633,3200,1572637525298.859,1572636800000.0,1775,2311,74506,0,0.008086731,0.474306085,0.0,3
QSHIP04L,OSQP_high,optimal,0.1488800048828125,3025,2420016.7929241434,2420015.5,2118,2520,8548,0,0.002278681,0.138781132,0.0,3
QSHIP04S,OSQP_high,optimal,0.06458401679992676,1650,2424994.7047951454,2424993.7,1458,1860,5908,0,0.001201301,0.056056277,0.0,1
QSHIP08L,OSQP_high,optimal,0.5629878044128418,1625,2376042.177900816,2376040.6,4283,5061,86075,0,0.015775057,0.543690652,0.0,1
QSHIP08S,OSQP_high,optimal,0.22127532958984375,1725,2385729.1506136227,2385728.9,2387,3165,32317,0,0.003823887,0.201046553,0.0,1
QSHIP12L,OSQP_high,optimal,2.5820751190185547,4550,3018874.54548008,3018876.6,5427,6578,144030,0,0.025201617,2.550839401,0.0,5
QSHIP12S,OSQP_high,optimal,0.4000241756439209,2800,3056966.801798126,3056962.3,2763,3914,44705,0,0.004227876,0.393951192,0.0,3
QSIERRA,OSQP_high,optimal,2.943821668624878,43450,23750457.152117446,23750458.0,2036,3263,9582,0,0.003016243,2.939678319,0.0,14
QSTAIR,OSQP_high,optimal,0.7874908447265625,24600,7985452.818881145,7985452.8,467,823,6293,0,0.00104034,0.785723485,0.0,12
QSTANDAT,OSQP_high,optimal,0.38356995582580566,12900,6410.963354990416,6411.8384,1075,1434,5576,0,0.000670377,0.353330818,0.0,4
S268,OSQP_high,optimal,0.0006458759307861328,75,0.003943564768633223,5.7310705e-07,5,10,55,0,1.6381e-05,5.8102e-05,0.0,2
STADAT1,OSQP_high,max_iter_reached,8.296080112457275,100000,-28699973.00454536,-28526864.0,2001,6000,13998,0,0.001796162,8.293731018,0.0,48
STADAT2,OSQP_high,max_iter_reached,8.342734813690186,100000,-33.30712690882017,-32.626665,2001,6000,13998,0,0.001775126,8.340427906,0.0,47
STADAT3,OSQP_high,max_iter_reached,16.91943907737732,100000,-37.1188837126856,-35.779453,4001,12000,27998,0,0.003882827,16.914923776,0.0,46
STCQP1,OSQP_high,optimal,0.048002004623413086,75,155143.55472941324,155143.56,4097,6149,66544,0,0.010058884,0.02789784,0.0,1
STCQP2,OSQP_high,optimal,0.06641101837158203,75,22327.312949551848,22327.313,4097,6149,66544,0,0.020330475,0.043949595,0.0,1
TAME,OSQP_high,optimal,0.0005118846893310547,25,0.0,0.0,2,3,8,0,1.1404e-05,2.1824e-05,0.0,0
UBH1,OSQP_high,optimal,21.310500144958496,40700,1.116000902972225,1.1160008,18009,30009,72012,0,0.01271734,21.292914477,0.0,8
VALUES,OSQP_high,optimal,0.012757062911987305,1100,-1.3966135981668217,-1.3966211,202,203,7846,0,0.000321628,0.011697647,0.0,2
YAO,OSQP_high,max_iter_reached,6.501974821090698,100000,8.423964337535665,197.70426,2002,4002,10004,0,0.001138533,6.479269433,0.0,3
ZECEVIC2,OSQP_high,optimal,0.018630027770996094,75,-4.124998823008677,-4.125,2,4,7,0,1.0787e-05,3.8515e-05,0.0,0
